player_id,name,current_value,current_date,peak_value,peak_date,days_since_update,is_stale,total_goals,total_assists,total_minutes,total_appearances,total_yellow_cards,total_red_cards,goals_per_90,assists_per_90,date_of_birth,position,sub_position,foot,height_in_cm,country_of_citizenship,age,log_value,age_squared,recent_goals_per_90,recent_assists_per_90,recent_minutes,league_tier,league_tier_missing,predicted_log_value,residual
289648,Dante Vanzeir,2000000,2025-12-10,5500000,2022-01-06,79,False,34,14,6369,93,5,1,0.4804521902967499,0.1978332548280734,1998-04-16,Attack,Centre-Forward,right,175.0,Belgium,27.652292950034223,14.508658238524095,764.6493053945123,0.4871447902571042,0.12178619756427606,739.0,2.0,0,14.36992441416876,0.13873382435533443
288948,Aston Oxborough,300000,2025-12-10,400000,2024-12-03,79,False,0,0,1980,22,0,0,0.0,0.0,1998-05-09,Goalkeeper,Goalkeeper,right,196.0,England,27.589322381930184,12.611541086966115,761.1707094940738,0.0,0.0,630.0,1.0,0,13.08941086478207,-0.47786977781595574
288259,Michael Verrips,600000,2025-12-10,1500000,2019-06-10,79,False,0,0,8438,95,4,0,0.0,0.0,1996-12-03,Goalkeeper,Goalkeeper,right,196.0,Netherlands,29.018480492813143,13.304686600863562,842.0722101117769,0.0,0.0,2070.0,2.0,0,14.132352607673353,-0.8276660068097907
287051,Alex Iacovitti,150000,2025-12-10,450000,2023-03-22,79,False,7,2,8704,107,13,0,0.0723805147058823,0.0206801470588235,1997-09-02,Defender,Centre-Back,left,193.0,Scotland,28.27104722792608,11.918397239722838,799.2521113636268,0.16216216216216217,0.0,555.0,1.0,0,13.820536985256613,-1.9021397455337752
285548,Fabián Balbuena,1500000,2025-12-10,12000000,2019-06-13,79,False,11,5,12325,145,18,1,0.0803245436105476,0.0365111561866125,1991-08-23,Defender,Centre-Back,right,188.0,Paraguay,34.299794661190965,14.220976332738882,1176.4759137998642,0.1111111111111111,0.0,810.0,1.0,0,12.259000374311261,1.9619759584276206
277782,Chris Cadden,600000,2025-12-10,800000,2020-02-28,79,False,13,20,18226,242,14,0,0.0641940085592011,0.0987600131680017,1996-09-19,Defender,Right-Back,right,183.0,Scotland,29.22381930184805,13.304686600863562,854.0316145870667,0.06004002668445631,0.06004002668445631,2998.0,1.0,0,15.829032847972206,-2.524346247108644
276764,Alan Forrest,250000,2025-12-10,750000,2024-03-20,79,False,17,10,9073,174,11,0,0.1686322054447261,0.0991954149674859,1996-09-09,Attack,Left Winger,right,175.0,Scotland,29.25119780971937,12.429220196836383,855.6325733033311,0.0,0.18218623481781376,494.0,1.0,0,13.778258805900492,-1.3490386090641096
268327,Mathias Rasmussen,2500000,2025-12-10,3000000,2025-10-01,79,False,15,17,7504,161,7,0,0.1799040511727078,0.2038912579957356,1997-11-25,Midfield,Central Midfield,left,180.0,Norway,28.041067761806985,14.731801689838349,786.301481222251,0.14388489208633093,0.2158273381294964,1251.0,2.0,0,14.103814315094214,0.6279873747441354
268119,Scott Tanser,350000,2025-12-10,500000,2023-12-05,79,False,7,17,18103,240,28,0,0.0348008617356239,0.0845163785008009,1994-10-23,Defender,Left-Back,left,182.0,England,31.132101300479125,12.765691290604371,969.207731383294,0.0,0.0,876.0,1.0,0,14.201791491965002,-1.436100201360631
268112,Gyrano Kerk,3000000,2025-12-10,6500000,2020-10-14,79,False,61,58,21242,295,34,0,0.258450240090387,0.2457395725449581,1995-12-02,Attack,Right Winger,right,183.0,Suriname,30.023271731690624,14.914123179965662,901.3968454749333,0.10849909584086799,0.379746835443038,1659.0,2.0,0,15.160111540269352,-0.24598836030368965
265513,Eamonn Brophy,125000,2025-12-10,750000,2019-08-20,79,False,50,17,12606,248,12,1,0.3569728700618753,0.1213707758210376,1996-03-10,Attack,Centre-Forward,right,175.0,Scotland,29.752224503764545,11.736077016252437,885.1948629224074,0.0,0.0,51.0,1.0,0,13.420449191450212,-1.6843721751977743
262545,Connor Randall,175000,2025-12-10,500000,2016-08-01,79,False,2,3,11685,147,25,1,0.0154043645699614,0.0231065468549422,1995-10-21,Defender,Right-Back,right,180.0,England,30.138261464750173,12.07254696717504,908.3148041176452,0.058177117000646414,0.0,1547.0,1.0,0,13.918176885898504,-1.8456299187234642
260100,Conor McMenamin,150000,2025-12-10,250000,2022-06-21,79,False,4,4,2416,43,5,0,0.1490066225165563,0.1490066225165563,1995-08-24,Attack,Left Winger,left,183.0,Northern Ireland,30.297056810403834,11.918397239722838,917.9116513728374,0.15228426395939088,0.30456852791878175,591.0,1.0,0,13.059243457217962,-1.140846217495124
253817,Craig Halkett,300000,2025-12-10,650000,2019-08-20,79,False,15,2,11257,139,29,0,0.1199253797637025,0.0159900506351603,1995-05-29,Defender,Centre-Back,right,183.0,Scotland,30.535249828884325,12.611541086966115,932.4014821123802,0.15743440233236153,0.0,1715.0,1.0,0,14.117728746643767,-1.5061876596776518
251587,Blair Spittal,800000,2025-12-10,850000,2024-05-30,79,False,35,37,18414,268,17,0,0.1710654936461388,0.1808406647116324,1995-12-19,Midfield,Central Midfield,right,183.0,Scotland,29.976728268309376,13.592368256649284,898.6042376720585,0.10123734533183353,0.20247469066366705,1778.0,1.0,0,14.945813271668648,-1.3534450150193642
249303,Dennis Eckert Ayensa,2000000,2025-12-10,2500000,2024-03-22,79,False,22,7,5271,106,5,0,0.375640295959021,0.1195219123505976,1997-01-09,Attack,Centre-Forward,right,182.0,Iran,28.91718001368925,14.508658238524095,836.2032999441091,0.34845132743362833,0.09955752212389381,1808.0,2.0,0,14.57866894846697,-0.07001070994287417
244256,Greg Kiltie,300000,2025-12-10,600000,2024-05-30,79,False,27,30,14748,247,19,0,0.1647681041497152,0.1830756712774613,1997-01-18,Attack,Left Winger,left,173.0,Scotland,28.892539356605067,12.611541086966115,834.7788304729727,0.0,0.19094766619519093,1414.0,1.0,0,15.208946977206375,-2.5974058902402604
244221,Christian Burgess,2000000,2025-12-10,2500000,2024-03-22,79,False,10,8,14100,159,47,0,0.0638297872340425,0.051063829787234,1991-10-07,Defender,Centre-Back,right,196.0,England,34.17659137577002,14.508658238524095,1168.039398066358,0.0,0.18828451882845187,3346.0,2.0,0,13.797994383244895,0.7106638552792006
240263,Frederic Ananou,300000,2025-12-10,700000,2023-06-28,79,False,0,1,3396,50,7,1,0.0,0.0265017667844522,1997-09-20,Defender,Right-Back,right,183.0,Togo,28.2217659137577,12.611541086966115,796.468071290936,0.0,0.0,0.0,1.0,1,13.200000127401092,-0.5884590404349765
238585,Declan John,250000,2025-12-10,1000000,2018-09-24,79,False,6,7,6375,80,3,0,0.0847058823529411,0.0988235294117647,1995-06-30,Defender,Left-Back,left,178.0,Wales,30.4476386036961,12.429220196836383,927.0586965412849,0.12173128944995491,0.12173128944995491,2218.0,1.0,0,13.811270233218577,-1.3820500363821946
185342,Joe Newell,400000,2025-12-10,900000,2023-12-05,79,False,8,26,13642,170,41,1,0.0527781850168597,0.171529101304794,1993-03-15,Midfield,Central Midfield,left,180.0,England,32.73921971252567,12.899222326086994,1071.8565073850293,0.0,0.0,288.0,1.0,0,12.884860810559163,0.014361515527831159
310131,Mathieu Maertens,900000,2025-12-10,3000000,2022-11-04,79,False,20,11,8401,124,27,1,0.2142602071182002,0.1178431139150101,1995-03-27,Midfield,Attacking Midfield,right,185.0,Belgium,30.70773442847365,13.710151153416941,942.9649537296659,0.1477832512315271,0.2955665024630542,609.0,2.0,0,13.372110897320056,0.33804025609688537
184398,Stephen Kingsley,70000,2025-12-10,2500000,2019-06-28,79,False,9,4,10897,139,8,0,0.0743323850601082,0.0330366155822703,1994-07-23,Defender,Left-Back,left,178.0,Scotland,31.38398357289528,11.156264806643742,984.9544249037607,0.0,0.0,726.0,1.0,0,13.397678478233841,-2.2414136715900987
180167,Sivert Heltne Nilsen,250000,2025-12-10,900000,2020-12-10,79,False,1,2,5649,74,16,0,0.0159320233669676,0.0318640467339352,1991-10-02,Midfield,Defensive Midfield,right,185.0,Norway,34.19028062970568,12.429220196836383,1168.9752895380277,0.0,0.0,1462.0,1.0,0,12.600312417040053,-0.1710922202036702
120977,Callum McGregor,4500000,2025-12-10,9000000,2023-12-05,79,False,71,69,37967,475,39,1,0.1683040535201622,0.1635630942660731,1993-06-14,Midfield,Defensive Midfield,left,178.0,Scotland,32.49007529089665,15.319588176962746,1055.6049924081328,0.12817469736529788,0.02136244956088298,4213.0,1.0,0,16.353291488626382,-1.0337033116636363
120070,Paul McGinn,100000,2025-12-10,525000,2021-12-31,79,False,9,20,26563,312,54,1,0.030493543650943,0.0677634303354289,1990-10-22,Defender,Right-Back,right,179.0,Scotland,35.134839151266256,11.51293546492023,1234.4569221853521,0.0,0.0,1269.0,1.0,0,12.754930514902044,-1.2419950499818153
117793,Liam Boyce,150000,2025-12-10,600000,2021-06-03,79,False,68,30,12859,186,16,1,0.4759312543743682,0.2099696710475153,1991-04-08,Attack,Centre-Forward,left,184.0,Northern Ireland,34.67488021902806,11.918397239722838,1202.3473182039436,0.0,0.6293706293706294,286.0,1.0,0,12.63500391096808,-0.716606671245243
111830,Jack Hamilton,100000,2025-12-10,400000,2017-02-14,79,False,0,0,6825,76,1,0,0.0,0.0,1994-03-22,Goalkeeper,Goalkeeper,right,190.0,Scotland,31.720739219712527,11.51293546492023,1006.2052966450085,0.0,0.0,180.0,1.0,0,12.74739627887522,-1.2344608139549909
111819,Neto,1200000,2025-12-10,18000000,2018-12-21,79,False,0,0,25500,283,25,0,0.0,0.0,1989-07-19,Goalkeeper,Goalkeeper,right,190.0,Brazil,36.39425051334703,13.997832948091215,1324.5414704282607,0.0,0.0,90.0,1.0,0,12.056641026578706,1.9411919215125089
110822,Hannes Van Der Bruggen,500000,2025-12-10,2500000,2015-06-24,79,False,8,26,23277,320,79,0,0.0309318211109679,0.1005284186106457,1993-04-01,Midfield,Defensive Midfield,right,181.0,Belgium,32.69267624914442,13.122365377402328,1068.8110803313716,0.0,0.0,2134.0,2.0,0,14.167924533944321,-1.0455591565419926
110292,Geoffry Hairemans,400000,2025-12-10,1000000,2018-06-03,79,False,32,29,14410,225,24,0,0.1998612074947952,0.1811242192921582,1991-10-21,Attack,Right Winger,left,183.0,Belgium,34.13826146475017,12.899222326086994,1165.4208958356467,0.11538461538461539,0.11538461538461539,780.0,2.0,0,12.59124207787688,0.3079802482101144
107544,Declan Gallagher,100000,2025-12-10,750000,2021-05-28,79,False,7,15,17373,206,50,2,0.0362631669832498,0.0777067863926782,1991-02-13,Defender,Centre-Back,right,196.0,Scotland,34.822724161533195,11.51293546492023,1212.6221180302277,0.0,0.135236664162284,1331.0,1.0,0,12.01595104204536,-0.5030155771251312
105695,Jason Holt,100000,2025-12-10,750000,2018-03-04,79,False,6,17,21797,278,54,2,0.0247740514749736,0.0701931458457585,1993-02-19,Midfield,Central Midfield,left,168.0,Scotland,32.80492813141684,11.51293546492023,1076.1633097074237,0.0,0.07512520868113523,1198.0,1.0,0,13.917558331678665,-2.4046228667584355
104543,Théo Defourny,200000,2025-12-10,650000,2021-06-07,79,False,0,0,4615,52,3,1,0.0,0.0,1992-04-25,Goalkeeper,Goalkeeper,right,196.0,Belgium,33.62628336755647,12.206077645517674,1130.7269331152047,0.0,0.0,0.0,1.0,1,12.40525919028036,-0.1991815447626859
102226,Thorgan Hazard,2500000,2025-12-10,45000000,2019-03-06,79,False,90,102,28409,434,44,0,0.2851209123869196,0.3231370340385089,1993-03-29,Midfield,Attacking Midfield,right,175.0,Belgium,32.70088980150582,14.731801689838349,1069.348193810227,0.2341717259323504,0.2732003469210755,2306.0,2.0,0,14.990497226474117,-0.25869553663576816
102017,Jorginho,5000000,2025-12-10,65000000,2018-12-19,79,False,45,30,33782,461,82,0,0.1198863299982239,0.0799242199988159,1991-12-20,Midfield,Defensive Midfield,right,180.0,Italy,33.973990417522245,15.424948670398354,1154.2320248898934,0.18108651911468812,0.18108651911468812,994.0,1.0,0,14.338420639598368,1.086528030799986
122155,Willian José,1400000,2025-12-10,30000000,2018-10-31,79,False,105,29,20905,359,30,2,0.4520449653193016,0.1248505142310452,1991-11-23,Attack,Centre-Forward,right,186.0,Brazil,34.04791238877481,14.151983508870947,1159.2603380336852,0.0,0.0,0.0,1.0,1,13.05458212495344,1.0974013839175072
98067,Zander Clark,200000,2025-12-10,700000,2023-12-05,79,False,0,0,18563,209,3,0,0.0,0.0,1992-06-26,Goalkeeper,Goalkeeper,right,191.0,Scotland,33.45653661875428,12.206077645517674,1119.339842522046,0.0,0.0,360.0,1.0,0,13.418399726138794,-1.2123220806211208
92164,Mats Rits,750000,2025-12-10,6000000,2022-04-12,79,False,37,37,25838,349,42,0,0.1288799442681322,0.1288799442681322,1993-07-18,Midfield,Defensive Midfield,right,178.0,Belgium,32.39698836413415,13.527829818844937,1049.5648550658436,0.0,0.1722488038277512,1045.0,2.0,0,14.203402430060232,-0.6755726112152942
91315,Marley Watkins,50000,2025-12-10,1000000,2017-02-27,79,False,32,26,12294,190,24,1,0.2342606149341142,0.1903367496339678,1990-10-17,Attack,Centre-Forward,right,178.0,Wales,35.148528405201915,10.819798284210286,1235.4190490512858,0.0760777683854607,0.0760777683854607,1183.0,1.0,0,12.466939711450891,-1.647141427240605
85627,Scott Bain,100000,2025-12-10,800000,2021-06-28,79,False,0,0,17135,191,7,1,0.0,0.0,1991-11-22,Goalkeeper,Goalkeeper,right,183.0,Scotland,34.050650239561946,11.51293546492023,1159.44678173698,0.0,0.0,1424.0,1.0,0,12.886656162274994,-1.3737206973547647
84992,James Forrest,400000,2025-12-10,8000000,2020-07-21,79,False,81,92,25363,416,13,1,0.2874265662579348,0.3264598036509876,1991-07-07,Attack,Right Winger,right,175.0,Scotland,34.42847364818618,12.899222326086994,1185.31979774385,0.0,0.0,803.0,1.0,0,13.122784603459813,-0.2235622773728192
78961,Gary Mackay-Steven,50000,2025-12-10,1000000,2015-11-30,79,False,46,50,16044,263,13,0,0.2580403889304413,0.2804786836200448,1990-08-31,Midfield,Left Midfield,left,175.0,Scotland,35.27720739219713,10.819798284210286,1244.4813613920876,0.0,0.0,6.0,1.0,0,12.06624509891377,-1.246446814703484
64246,Yannick Thoelen,200000,2025-12-10,650000,2019-12-13,79,False,0,0,6430,75,1,1,0.0,0.0,1990-07-18,Goalkeeper,Goalkeeper,right,188.0,Belgium,35.397672826830934,12.206077645517674,1252.995241555365,0.0,0.0,450.0,2.0,0,12.035027312432998,0.17105033308467554
58993,Junior Hoilett,50000,2025-12-10,9000000,2012-06-24,79,False,11,12,6937,132,12,0,0.1427129883234827,0.1556868963528903,1990-06-05,Attack,Left Winger,right,174.0,Canada,35.51540041067762,10.819798284210286,1261.3436663307602,0.31746031746031744,0.31746031746031744,1134.0,1.0,0,12.277219904467819,-1.4574216202575325
52769,Willian,500000,2025-12-10,50000000,2018-08-13,79,False,80,94,31137,485,35,1,0.2312361499181038,0.271702476153772,1988-08-09,Attack,Left Winger,right,175.0,Brazil,37.33607118412046,13.122365377402328,1393.9822114657104,0.0,0.0,421.0,1.0,0,12.47686944434024,0.6454959330620884
50219,Simon Mignolet,1000000,2025-12-10,14000000,2014-08-12,79,False,0,1,42838,478,20,0,0.0,0.0021009384191605,1988-03-06,Goalkeeper,Goalkeeper,right,193.0,Belgium,37.76317590691308,13.815511557963774,1426.0574545764603,0.0,0.0,2374.0,2.0,0,13.8098564577435,0.005655100220273823
40478,Roman Neustädter,150000,2025-12-10,9000000,2014-07-10,79,False,18,10,28976,363,55,0,0.0559083379348426,0.0310601877415792,1988-02-18,Defender,Centre-Back,right,188.0,Russia,37.80971937029432,11.918397239722838,1429.5748788604094,0.09988901220865705,0.0,901.0,2.0,0,12.767252729741914,-0.8488554900190763
16911,Kasper Schmeichel,300000,2025-12-10,12000000,2018-07-16,79,False,0,0,39323,436,18,0,0.0,0.0,1986-11-05,Goalkeeper,Goalkeeper,right,189.0,Denmark,39.096509240246405,12.611541086966115,1528.5370347726725,0.0,0.0,4110.0,1.0,0,14.117198260183777,-1.5056571732176618
12589,Craig Gordon,50000,2025-12-10,10000000,2007-09-01,79,False,0,0,29051,322,12,1,0.0,0.0,1982-12-31,Goalkeeper,Goalkeeper,left,193.0,Scotland,42.94318959616701,10.819798284210286,1844.1175326923465,0.0,0.0,1950.0,1.0,0,12.264426389237071,-1.4446281050267853
93763,Alexander Schwolow,450000,2025-12-10,9000000,2019-06-05,79,False,0,1,20699,232,4,0,0.0,0.0043480361370114,1992-06-02,Goalkeeper,Goalkeeper,right,190.0,Germany,33.52224503764545,13.017005083966255,1123.7409123639447,0.0,0.0,1620.0,1.0,0,13.31785791624405,-0.30085283227779414
124182,Sergiy Sydorchuk,300000,2025-12-10,5000000,2021-12-20,79,False,21,23,25709,362,106,1,0.0735151114395736,0.080516550624295,1991-05-02,Midfield,Defensive Midfield,right,189.0,Ukraine,34.60917180013689,12.611541086966115,1197.7947726913906,0.0,0.0,100.0,2.0,0,12.958160126531181,-0.34661903956506634
124577,Jordan White,100000,2025-12-10,450000,2023-03-22,79,False,24,11,10239,163,19,0,0.2109581013770876,0.0966891297978318,1992-02-04,Attack,Centre-Forward,right,193.0,Scotland,33.84804928131417,11.51293546492023,1145.6904401502725,0.45824847250509165,0.0,982.0,1.0,0,12.68204394717439,-1.1691084822541615
124628,Koen Van Langendonck,150000,2025-12-10,700000,2016-02-07,79,False,0,1,9420,106,5,1,0.0,0.0095541401273885,1989-06-09,Goalkeeper,Goalkeeper,right,188.0,Belgium,36.50376454483231,11.918397239722838,1332.5248259445561,0.0,0.0,360.0,2.0,0,11.821383321892935,0.0970139178299032
177550,Rory McKenzie,150000,2025-12-10,500000,2023-06-26,79,False,17,35,20980,339,45,1,0.0729265967588179,0.150142993326978,1993-10-07,Attack,Right Winger,right,176.0,Scotland,32.17522245037645,11.918397239722838,1035.244939731209,0.0,0.0,359.0,1.0,0,14.23409439401511,-2.3156971542922715
177130,Simon Murray,150000,2025-12-10,550000,2019-01-19,79,False,48,18,10772,152,21,0,0.4010397326401782,0.1503898997400668,1992-03-15,Attack,Centre-Forward,right,182.0,Scotland,33.738535249828885,11.918397239722838,1138.2887608039462,0.45243619489559167,0.03480278422273782,2586.0,1.0,0,13.220486490585122,-1.3020892508622843
171078,Kevin Holt,100000,2025-12-10,400000,2018-12-31,79,False,9,6,10506,121,18,0,0.0770988006853226,0.0513992004568817,1993-01-25,Defender,Centre-Back,left,187.0,Scotland,32.87337440109514,11.51293546492023,1080.6587445145774,0.1,0.1,900.0,1.0,0,12.835311700381625,-1.3223762354613964
170646,Ludwig Augustinsson,2000000,2025-12-10,12000000,2018-07-16,79,False,10,58,25311,316,37,0,0.0355576626763067,0.2062344435225791,1994-04-21,Defender,Left-Back,left,181.0,Sweden,31.638603696098563,14.508658238524095,1001.0012438387816,0.040742417383431415,0.12222725215029426,2209.0,2.0,0,14.806474077006948,-0.29781583848285287
169573,Sam Nicholson,100000,2025-12-10,775000,2018-05-02,79,False,11,13,6344,111,8,1,0.1560529634300126,0.1844262295081967,1995-01-20,Midfield,Left Midfield,left,175.0,Scotland,30.888432580424368,11.51293546492023,954.0952672754216,0.0,0.0,307.0,1.0,0,13.042749442927272,-1.5298139780070432
165345,Craig Sibbald,350000,2025-12-10,400000,2021-01-18,79,False,11,7,9317,146,25,0,0.1062573789846517,0.067618332081142,1995-05-18,Midfield,Defensive Midfield,left,170.0,Scotland,30.56536618754278,12.765691290604371,934.2416101785834,0.20516717325227962,0.06838905775075987,1316.0,1.0,0,13.920665022900039,-1.1549737322956677
165334,Stuart Findlay,450000,2025-12-10,800000,2019-08-20,79,False,12,4,16591,197,17,3,0.0650955337231028,0.0216985112410342,1995-09-14,Defender,Centre-Back,left,191.0,Scotland,30.239561943874055,13.017005083966255,914.431106557396,0.16676961087090797,0.055589870290302656,1619.0,1.0,0,14.352095935888556,-1.3350908519223008
159522,Patrick Pflücke,2000000,2025-12-10,2000000,2025-12-10,79,False,11,11,3825,66,2,0,0.2588235294117647,0.2588235294117647,1996-11-30,Midfield,Right Midfield,left,170.0,Germany,29.026694045174537,14.508658238524095,842.548967192171,0.17952127659574468,0.17952127659574468,1504.0,2.0,0,13.978018265134075,0.53063997339002
158816,Jordan Obita,200000,2025-12-10,3000000,2017-02-27,79,False,3,5,6041,89,17,1,0.0446945869889091,0.0744909783148485,1993-12-08,Defender,Left-Back,left,181.0,Uganda,32.00547570157426,12.206077645517674,1024.3504748840605,0.0,0.09273570324574962,1941.0,1.0,0,13.309393758361255,-1.103316112843581
157396,Rob Schoofs,2200000,2025-12-10,2500000,2022-04-12,79,False,34,43,20731,257,43,3,0.1476050359365202,0.1866769572138343,1994-03-23,Midfield,Central Midfield,left,178.0,Belgium,31.718001368925396,14.603968372873895,1006.0316108391534,0.16869728209934395,0.21087160262417995,2134.0,2.0,0,14.577933371697043,0.026035001176852646
154351,Colin Coosemans,1500000,2025-12-10,1500000,2011-06-29,79,False,0,1,16640,185,10,0,0.0,0.0054086538461538,1992-08-03,Goalkeeper,Goalkeeper,right,186.0,Belgium,33.35249828884326,14.220976332738882,1112.3891421072924,0.0,0.0,3450.0,2.0,0,13.812203148264455,0.4087731844744269
